CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7595-57665,Female,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,39.47,2467.82,No
6040-15206,Male,0,No,Yes,64,Yes,Yes,DSL,Yes,No,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),36.02,2364.4,No
5480-77798,Female,1,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,60.69,3067.74,No
4448-52657,Female,1,Yes,No,36,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,108.44,3967.61,Yes
9698-50569,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,67.39,4497.61,No
7527-19156,Male,1,No,No,55,Yes,No phone service,No,Yes,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),72.73,4195.01,No
2693-76888,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,43.77,268.66,No
5517-55000,Female,1,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Two year,No,Mailed check,62.38,2854.76,No
3903-36366,Female,1,Yes,Yes,55,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),34.2,1828.18,No
3942-64233,Female,1,No,No,32,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,98.19,3087.36,No
9169-16224,Female,0,No,Yes,39,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),90.58,3663.75,No
8327-54262,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,30.87,1271.27,Yes
9195-78880,Female,1,No,Yes,8,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),108.88,876.9,No
9116-24909,Male,1,Yes,Yes,17,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,29.47,509.87,Yes
3352-58758,Female,0,No,Yes,31,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),106.51,3191.29,No
8770-36275,Female,1,No,No,68,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,No,Two year,Yes,Electronic check,52.96,3493.52,No
5403-21568,Female,1,Yes,No,2,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),31.03,63.26,No
9553-93731,Female,1,Yes,Yes,53,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.83,3796.73,Yes
6094-27644,Male,1,No,No,61,No,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,57.1,3410.69,No
9609-78961,Female,0,Yes,No,64,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,86.56,5585.6,No
3587-57868,Female,0,Yes,No,46,No,Yes,DSL,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,27.65,1222.26,No
6432-58377,Male,1,Yes,No,50,No,Yes,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,58.77,3038.01,No
8738-96402,Female,1,No,Yes,68,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),98.02,6918.79,No
2087-75794,Female,0,Yes,No,34,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.44,1005.72,No
3445-13680,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,No,Mailed check,43.06,2886.73,No
8669-69193,Male,0,No,Yes,5,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,55.86,276.86,No
1326-80433,Female,1,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),62.61,1772.76,Yes
8684-48963,Female,1,Yes,No,33,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),107.02,3577.2,No
2036-86756,Male,0,No,No,1,Yes,No phone service,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,82.5,79.5,Yes
1393-79361,Male,1,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),25.24,547.22,No
2081-95872,Male,0,No,Yes,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,90.44,4085.93,No
7463-69671,Male,1,No,No,22,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),71.98,1653.18,No
3369-52432,Female,0,Yes,No,26,No,No,No,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.7,719.0,No
8557-25608,Female,1,No,Yes,38,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,30.1,1134.8,No
6050-13369,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),68.47,4519.25,No
8153-74938,Female,0,Yes,No,48,No,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,20.23,1016.02,No
2197-96867,Male,1,No,No,57,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,29.17,1611.59,No
4613-52466,Female,0,No,Yes,38,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),84.56,3179.46,No
3687-59851,Male,0,Yes,No,50,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,65.7,3432.22,No
2298-97798,Male,0,No,Yes,20,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,23.4,465.31,Yes
1902-57047,Male,0,Yes,Yes,18,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,36.7,657.1,Yes
2011-44998,Male,1,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),42.2,1867.62,No
1915-61166,Female,1,Yes,No,4,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),25.19,98.79,No
9288-59783,Female,1,Yes,Yes,11,Yes,No phone service,No,No,No,No,No,Yes,Yes,Two year,No,Mailed check,54.55,616.86,Yes
4119-73016,Male,1,No,Yes,11,Yes,No phone service,DSL,Yes,No,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),27.18,291.83,Yes
2384-39905,Female,0,No,No,45,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,92.11,4021.06,Yes
6061-21040,Female,0,Yes,No,59,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,63.92,3846.73,No
9038-77593,Male,0,Yes,Yes,40,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,80.89,3078.74,No
4671-92522,Female,1,Yes,Yes,39,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,93.14,3708.23,No
5289-66421,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),78.53,1645.01,No
1714-33169,Male,0,Yes,Yes,21,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),62.18,1283.49,No
7948-80797,Male,0,No,No,8,Yes,No,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),43.25,343.59,Yes
9955-89087,Male,0,No,No,48,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,93.76,4538.28,No
4858-67528,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Mailed check,117.64,7394.81,No
4042-34348,Female,0,Yes,No,53,No,No phone service,DSL,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.64,3613.95,No
5480-80512,Female,1,No,Yes,7,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),33.64,240.96,Yes
8789-34318,Female,1,No,No,4,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,110.05,421.43,No
9310-44454,Male,1,No,No,8,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,99.09,768.31,Yes
8480-92137,Male,1,No,No,7,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,36.29,254.33,No
4176-67423,Male,0,No,No,64,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,112.82,6954.33,No
5889-21606,Male,0,Yes,No,49,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),57.03,2801.06,No
2670-13864,Female,0,No,No,30,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,37.18,1125.57,No
1144-17914,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,35.51,1944.78,No
4925-88250,Male,1,No,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,24.14,404.14,Yes
1771-92343,Female,1,Yes,Yes,23,No,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),103.16,2357.15,Yes
7632-96626,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,106.24,4095.61,No
6342-51254,Female,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),32.4,1211.01,No
5037-63121,Male,0,Yes,No,60,Yes,No,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),20.2,1249.44,No
7951-28212,Male,0,Yes,No,71,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),61.89,4302.71,No
7222-52216,Female,1,Yes,No,15,Yes,No phone service,DSL,No,Yes,No,No,Yes,No internet service,One year,No,Electronic check,62.38,901.52,No
2712-66999,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,35.49,977.3,Yes
5871-46432,Male,1,No,Yes,13,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,26.25,352.57,No
7049-56175,Male,1,No,No,44,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),71.2,3265.0,No
5186-47938,Female,0,Yes,No,28,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,94.97,2648.46,No
3997-80495,Male,0,No,No,70,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.29,7196.97,No
6591-97157,Female,0,No,No,4,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),109.43,447.19,No
8451-73615,Female,0,No,Yes,14,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.46,714.99,No
4471-88264,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,29.54,2028.22,No
7443-14861,Male,0,No,No,22,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.97,1356.0,No
3403-19115,Female,1,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,70.99,4667.42,No
8514-14597,Female,1,Yes,Yes,11,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),101.83,1144.61,No
3860-47114,Female,0,Yes,No,8,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),101.93,844.4,Yes
6549-19954,Female,1,Yes,No,43,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,84.53,3585.13,No
6682-54465,Female,0,Yes,No,25,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.25,904.89,No
8091-43132,Female,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),97.27,4328.01,No
3565-67603,Female,1,No,No,26,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,79.09,2041.03,No
3764-18481,Female,0,No,Yes,14,Yes,No,DSL,No,No internet service,No,No,No internet service,No internet service,One year,No,Mailed check,92.4,1315.16,No
8055-33483,Male,0,No,No,17,Yes,Yes,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),54.89,947.49,Yes
9443-78072,Male,1,No,No,28,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,80.06,2263.08,No
9159-43411,Female,1,No,Yes,40,No,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,86.91,3521.56,No
3681-66094,Female,1,Yes,No,50,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,98.58,5080.71,No
7753-40425,Female,0,No,No,54,No,Yes,No,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,107.59,6086.45,No
5612-16212,Male,0,Yes,No,27,Yes,Yes,No,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),25.31,661.54,No
8990-53125,Male,1,Yes,No,70,No,Yes,DSL,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),27.01,1886.32,No
1822-54424,Female,0,No,Yes,31,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.15,2688.38,No
6636-44590,Male,0,Yes,No,5,Yes,No,No,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,21.31,108.01,No
1772-25627,Female,0,Yes,No,11,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,No,Electronic check,27.51,288.57,No
7830-21688,Female,1,No,Yes,26,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.85,2987.72,No
9640-37607,Female,0,Yes,No,19,Yes,No,No,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.02,1920.37,No
5825-26691,Male,0,No,No,23,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,56.46,1330.44,No
4117-33155,Male,1,No,No,61,Yes,No phone service,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,44.79,2868.69,No
4455-91087,Female,1,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.48,4911.78,No
1816-43284,Female,0,No,No,37,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),52.34,1899.53,No
5999-43726,Male,1,No,Yes,67,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,69.94,4566.48,No
7357-82536,Female,0,No,No,62,No,Yes,DSL,Yes,Yes,No,No internet service,No,No,Two year,No,Electronic check,84.23,5151.15,No
5223-93513,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,77.91,3593.89,No
2600-86543,Female,1,Yes,Yes,22,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.53,1013.08,No
6646-54916,Male,1,No,No,24,Yes,No phone service,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,96.56,2310.21,No
8265-50608,Male,1,No,No,55,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,113.53,6420.12,No
1848-75883,Female,0,Yes,No,38,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,Yes,Electronic check,61.77,2293.6,No
5306-24528,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),21.54,498.92,No
5908-51950,Male,1,Yes,No,14,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),21.7,294.41,No
8838-89663,Female,0,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,46.95,184.09,No
2175-71822,Male,1,No,No,30,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,75.23,2354.72,No
3079-69168,Female,0,No,No,31,No,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,87.31,2802.66,No
7972-51765,Female,1,Yes,No,9,Yes,No phone service,No,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),67.55,630.87,No
2647-35443,Female,0,No,Yes,68,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,Yes,One year,No,Electronic check,78.08,5050.48,No
8281-47631,Male,1,Yes,Yes,1,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,105.92,107.96,No
6016-88675,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),20.62,1066.68,No
8529-39487,Male,1,Yes,Yes,11,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.39,972.79,Yes
6805-66506,Male,1,No,No,11,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,61.07,640.36,No
8585-44117,Female,1,No,Yes,35,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),56.02,1957.29,No
3341-49647,Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),115.32,2716.18,Yes
