concession_type,atc_code,drug_class,year,month,target,date,drug_id,lag_1,lag_12,rolling_mean_3,rolling_mean_6
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2001,10,8047.89,2001-10-01,M04_ANTIGOUT PREPARATIONS,441.0,6849.95,2705.3633333333332,3841.035
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2001,11,461.0,2001-11-01,M04_ANTIGOUT PREPARATIONS,8047.89,345.0,5254.993333333333,4030.7666666666664
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2001,11,8483.06,2001-11-01,M04_ANTIGOUT PREPARATIONS,461.0,6568.93,2983.2966666666666,4038.6
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2001,12,341.0,2001-12-01,M04_ANTIGOUT PREPARATIONS,8483.06,295.0,5663.983333333333,4184.673333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2001,12,6986.62,2001-12-01,M04_ANTIGOUT PREPARATIONS,341.0,5694.77,3095.02,4175.006666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,1,346.0,2002-01-01,M04_ANTIGOUT PREPARATIONS,6986.62,368.0,5270.2266666666665,4126.761666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,1,7126.98,2002-01-01,M04_ANTIGOUT PREPARATIONS,346.0,6909.5,2557.8733333333334,4110.928333333332
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,2,335.0,2002-02-01,M04_ANTIGOUT PREPARATIONS,7126.98,414.0,4819.866666666666,3957.443333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,2,6894.51,2002-02-01,M04_ANTIGOUT PREPARATIONS,335.0,7606.62,2602.66,3936.443333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,3,370.0,2002-03-01,M04_ANTIGOUT PREPARATIONS,6894.51,399.0,4785.496666666667,3671.685
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,3,7616.88,2002-03-01,M04_ANTIGOUT PREPARATIONS,370.0,7276.09,2533.17,3676.5183333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,4,320.0,2002-04-01,M04_ANTIGOUT PREPARATIONS,7616.88,441.0,4960.463333333333,3781.5616666666665
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,4,6548.71,2002-04-01,M04_ANTIGOUT PREPARATIONS,320.0,8047.89,2768.9600000000005,3777.228333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,5,310.0,2002-05-01,M04_ANTIGOUT PREPARATIONS,6548.71,461.0,4828.53,3680.85
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,5,6355.35,2002-05-01,M04_ANTIGOUT PREPARATIONS,310.0,8483.06,2392.903333333333,3676.683333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,6,290.0,2002-06-01,M04_ANTIGOUT PREPARATIONS,6355.35,341.0,4404.686666666667,3586.8233333333337
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,6,5996.14,2002-06-01,M04_ANTIGOUT PREPARATIONS,290.0,6986.62,2318.4500000000003,3573.4900000000002
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,7,323.0,2002-07-01,M04_ANTIGOUT PREPARATIONS,5996.14,346.0,4213.830000000001,3303.366666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,7,6578.95,2002-07-01,M04_ANTIGOUT PREPARATIONS,323.0,7126.98,2203.0466666666666,3303.866666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,8,338.0,2002-08-01,M04_ANTIGOUT PREPARATIONS,6578.95,335.0,4299.363333333334,3308.906666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,8,6755.38,2002-08-01,M04_ANTIGOUT PREPARATIONS,338.0,6894.51,2413.3166666666666,3313.5733333333337
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,9,406.0,2002-09-01,M04_ANTIGOUT PREPARATIONS,6755.38,370.0,4557.443333333334,3380.2450000000003
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,9,8012.76,2002-09-01,M04_ANTIGOUT PREPARATIONS,406.0,7616.88,2499.7933333333335,3399.5783333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,10,363.0,2002-10-01,M04_ANTIGOUT PREPARATIONS,8012.76,320.0,5058.046666666666,3735.681666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,10,7226.79,2002-10-01,M04_ANTIGOUT PREPARATIONS,363.0,6548.71,2927.2533333333336,3742.3483333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,11,386.0,2002-11-01,M04_ANTIGOUT PREPARATIONS,7226.79,310.0,5200.849999999999,3850.3216666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,11,7662.38,2002-11-01,M04_ANTIGOUT PREPARATIONS,386.0,6355.35,2658.596666666667,3858.3216666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,12,366.0,2002-12-01,M04_ANTIGOUT PREPARATIONS,7662.38,290.0,5091.723333333333,4009.4883333333332
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2002,12,7268.56,2002-12-01,M04_ANTIGOUT PREPARATIONS,366.0,5996.14,2804.7933333333335,4002.8216666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,1,345.0,2003-01-01,M04_ANTIGOUT PREPARATIONS,7268.56,323.0,5098.9800000000005,3878.7883333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,1,6848.76,2003-01-01,M04_ANTIGOUT PREPARATIONS,345.0,6578.95,2659.8533333333335,3875.7883333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,2,333.0,2003-02-01,M04_ANTIGOUT PREPARATIONS,6848.76,338.0,4820.7733333333335,3812.783333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,2,6583.35,2003-02-01,M04_ANTIGOUT PREPARATIONS,333.0,6755.38,2508.92,3803.9500000000003
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,3,340.0,2003-03-01,M04_ANTIGOUT PREPARATIONS,6583.35,406.0,4588.37,3624.111666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,3,6760.23,2003-03-01,M04_ANTIGOUT PREPARATIONS,340.0,8012.76,2418.7833333333333,3619.778333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,4,337.0,2003-04-01,M04_ANTIGOUT PREPARATIONS,6760.23,363.0,4561.193333333334,3535.056666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,4,6704.97,2003-04-01,M04_ANTIGOUT PREPARATIONS,337.0,7226.79,2479.0766666666664,3533.7233333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,5,273.0,2003-05-01,M04_ANTIGOUT PREPARATIONS,6704.97,386.0,4600.733333333334,3509.758333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,5,5999.78,2003-05-01,M04_ANTIGOUT PREPARATIONS,273.0,7662.38,2438.3233333333333,3499.758333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,6,345.0,2003-06-01,M04_ANTIGOUT PREPARATIONS,5999.78,366.0,4325.916666666667,3402.4966666666664
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,6,10069.32,2003-06-01,M04_ANTIGOUT PREPARATIONS,345.0,7268.56,2205.9266666666667,3403.33
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,7,278.0,2003-07-01,M04_ANTIGOUT PREPARATIONS,10069.32,345.0,5471.366666666666,3954.845
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,7,8077.69,2003-07-01,M04_ANTIGOUT PREPARATIONS,278.0,6848.76,3564.1066666666666,3945.0116666666668
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,8,351.0,2003-08-01,M04_ANTIGOUT PREPARATIONS,8077.69,333.0,6141.669999999999,4173.798333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,8,11242.97,2003-08-01,M04_ANTIGOUT PREPARATIONS,351.0,6583.35,2902.2299999999996,4186.798333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,9,384.0,2003-09-01,M04_ANTIGOUT PREPARATIONS,11242.97,340.0,6557.219999999998,5060.663333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,9,17373.09,2003-09-01,M04_ANTIGOUT PREPARATIONS,384.0,6760.23,3992.6566666666663,5067.163333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,10,392.0,2003-10-01,M04_ANTIGOUT PREPARATIONS,17373.09,337.0,9666.686666666666,6284.458333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,10,18283.05,2003-10-01,M04_ANTIGOUT PREPARATIONS,392.0,6704.97,6049.696666666667,6303.458333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,11,447.0,2003-11-01,M04_ANTIGOUT PREPARATIONS,18283.05,273.0,12016.046666666667,8004.3516666666665
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,11,20677.65,2003-11-01,M04_ANTIGOUT PREPARATIONS,447.0,5999.78,6374.016666666666,8020.3516666666665
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,12,352.0,2003-12-01,M04_ANTIGOUT PREPARATIONS,20677.65,345.0,13135.9,9592.798333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2003,12,16355.64,2003-12-01,M04_ANTIGOUT PREPARATIONS,352.0,10069.32,7158.883333333334,9587.465
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,1,352.0,2004-01-01,M04_ANTIGOUT PREPARATIONS,16355.64,278.0,12461.763333333334,9417.89
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,1,16449.06,2004-01-01,M04_ANTIGOUT PREPARATIONS,352.0,8077.69,5686.546666666666,9411.223333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,2,392.0,2004-02-01,M04_ANTIGOUT PREPARATIONS,16449.06,351.0,11052.233333333332,9105.558333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,2,18023.43,2004-02-01,M04_ANTIGOUT PREPARATIONS,392.0,11242.97,5731.02,9096.391666666668
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,3,405.0,2004-03-01,M04_ANTIGOUT PREPARATIONS,18023.43,384.0,11621.496666666668,8654.021666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,3,18456.0,2004-03-01,M04_ANTIGOUT PREPARATIONS,405.0,17373.09,6273.4766666666665,8662.855
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,4,331.0,2004-04-01,M04_ANTIGOUT PREPARATIONS,18456.0,392.0,12294.81,9012.915
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,4,15233.0,2004-04-01,M04_ANTIGOUT PREPARATIONS,331.0,18283.05,6397.333333333333,9009.415
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,5,310.0,2004-05-01,M04_ANTIGOUT PREPARATIONS,15233.0,447.0,11340.0,8806.738333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,5,14164.0,2004-05-01,M04_ANTIGOUT PREPARATIONS,310.0,20677.65,5291.333333333333,8793.071666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,6,313.0,2004-06-01,M04_ANTIGOUT PREPARATIONS,14164.0,352.0,9902.333333333334,8149.833333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,6,14317.0,2004-06-01,M04_ANTIGOUT PREPARATIONS,313.0,16355.64,4929.0,8134.5
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,7,336.0,2004-07-01,M04_ANTIGOUT PREPARATIONS,14317.0,352.0,9598.0,7444.666666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,7,15121.0,2004-07-01,M04_ANTIGOUT PREPARATIONS,336.0,16449.06,4988.666666666667,7445.5
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,8,345.0,2004-08-01,M04_ANTIGOUT PREPARATIONS,15121.0,392.0,9924.666666666666,7426.833333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,8,14364.0,2004-08-01,M04_ANTIGOUT PREPARATIONS,345.0,18023.43,5267.333333333333,7432.666666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,9,437.0,2004-09-01,M04_ANTIGOUT PREPARATIONS,14364.0,405.0,9943.333333333334,7466.0
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,9,18182.0,2004-09-01,M04_ANTIGOUT PREPARATIONS,437.0,18456.0,5048.666666666667,7486.666666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,10,438.0,2004-10-01,M04_ANTIGOUT PREPARATIONS,18182.0,331.0,10994.333333333334,8130.833333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,10,18188.0,2004-10-01,M04_ANTIGOUT PREPARATIONS,438.0,15233.0,6352.333333333333,8147.833333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,11,443.0,2004-11-01,M04_ANTIGOUT PREPARATIONS,18188.0,310.0,12269.333333333334,8659.0
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,11,18365.0,2004-11-01,M04_ANTIGOUT PREPARATIONS,443.0,14164.0,6356.333333333333,8675.333333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,12,428.0,2004-12-01,M04_ANTIGOUT PREPARATIONS,18365.0,313.0,12332.0,9342.166666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2004,12,17754.0,2004-12-01,M04_ANTIGOUT PREPARATIONS,428.0,14317.0,6412.0,9340.666666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,1,406.0,2005-01-01,M04_ANTIGOUT PREPARATIONS,17754.0,336.0,12182.333333333334,9269.333333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,1,16878.0,2005-01-01,M04_ANTIGOUT PREPARATIONS,406.0,15121.0,6196.0,9264.0
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,2,409.0,2005-02-01,M04_ANTIGOUT PREPARATIONS,16878.0,345.0,11679.333333333334,9045.666666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,2,17092.0,2005-02-01,M04_ANTIGOUT PREPARATIONS,409.0,14364.0,5897.666666666667,9040.0
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,3,410.0,2005-03-01,M04_ANTIGOUT PREPARATIONS,17092.0,437.0,11459.666666666666,8827.833333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,3,17048.0,2005-03-01,M04_ANTIGOUT PREPARATIONS,410.0,18182.0,5970.333333333333,8824.833333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,4,334.0,2005-04-01,M04_ANTIGOUT PREPARATIONS,17048.0,438.0,11516.666666666666,8707.166666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,4,13952.0,2005-04-01,M04_ANTIGOUT PREPARATIONS,334.0,18188.0,5930.666666666667,8695.166666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,5,360.0,2005-05-01,M04_ANTIGOUT PREPARATIONS,13952.0,443.0,10444.666666666666,8207.5
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,5,15115.0,2005-05-01,M04_ANTIGOUT PREPARATIONS,360.0,18365.0,4882.0,8199.333333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,6,356.0,2005-06-01,M04_ANTIGOUT PREPARATIONS,15115.0,428.0,9809.0,7869.833333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,6,14809.0,2005-06-01,M04_ANTIGOUT PREPARATIONS,356.0,17754.0,5277.0,7860.833333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,7,385.0,2005-07-01,M04_ANTIGOUT PREPARATIONS,14809.0,406.0,10093.333333333334,7487.666666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,7,16000.0,2005-07-01,M04_ANTIGOUT PREPARATIONS,385.0,16878.0,5183.333333333333,7496.166666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,8,394.0,2005-08-01,M04_ANTIGOUT PREPARATIONS,16000.0,409.0,10398.0,7837.5
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,8,16072.0,2005-08-01,M04_ANTIGOUT PREPARATIONS,394.0,17092.0,5593.0,7843.166666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,9,472.0,2005-09-01,M04_ANTIGOUT PREPARATIONS,16072.0,410.0,10822.0,8002.666666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,9,19356.0,2005-09-01,M04_ANTIGOUT PREPARATIONS,472.0,17048.0,5646.0,8022.0
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,10,412.0,2005-10-01,M04_ANTIGOUT PREPARATIONS,19356.0,334.0,11966.666666666666,8779.833333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,10,16878.0,2005-10-01,M04_ANTIGOUT PREPARATIONS,412.0,13952.0,6746.666666666667,8784.333333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,11,530.0,2005-11-01,M04_ANTIGOUT PREPARATIONS,16878.0,360.0,12215.333333333334,8930.666666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,11,21784.0,2005-11-01,M04_ANTIGOUT PREPARATIONS,530.0,15115.0,5940.0,8953.333333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,12,416.0,2005-12-01,M04_ANTIGOUT PREPARATIONS,21784.0,356.0,13064.0,9905.333333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2005,12,17032.0,2005-12-01,M04_ANTIGOUT PREPARATIONS,416.0,14809.0,7576.666666666667,9896.0
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,1,406.0,2006-01-01,M04_ANTIGOUT PREPARATIONS,17032.0,385.0,13077.333333333334,9508.666666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,1,16429.0,2006-01-01,M04_ANTIGOUT PREPARATIONS,406.0,16000.0,5951.333333333333,9507.666666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,2,426.0,2006-02-01,M04_ANTIGOUT PREPARATIONS,16429.0,394.0,11289.0,9432.833333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,2,16678.0,2006-02-01,M04_ANTIGOUT PREPARATIONS,426.0,16072.0,5753.666666666667,9415.5
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,3,357.0,2006-03-01,M04_ANTIGOUT PREPARATIONS,16678.0,472.0,11177.666666666666,8564.5
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,3,14016.0,2006-03-01,M04_ANTIGOUT PREPARATIONS,357.0,19356.0,5820.333333333333,8554.666666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,4,432.0,2006-04-01,M04_ANTIGOUT PREPARATIONS,14016.0,412.0,10350.333333333334,8052.0
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,4,16771.0,2006-04-01,M04_ANTIGOUT PREPARATIONS,432.0,16878.0,4935.0,8056.333333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,5,398.0,2006-05-01,M04_ANTIGOUT PREPARATIONS,16771.0,530.0,10406.333333333334,8113.333333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,5,15601.0,2006-05-01,M04_ANTIGOUT PREPARATIONS,398.0,21784.0,5867.0,8108.666666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,6,344.0,2006-06-01,M04_ANTIGOUT PREPARATIONS,15601.0,416.0,10923.333333333334,7929.166666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,6,13383.0,2006-06-01,M04_ANTIGOUT PREPARATIONS,344.0,17032.0,5447.666666666667,7927.0
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,7,418.0,2006-07-01,M04_ANTIGOUT PREPARATIONS,13383.0,406.0,9776.0,7821.5
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,7,16189.0,2006-07-01,M04_ANTIGOUT PREPARATIONS,418.0,16429.0,4715.0,7819.166666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,8,432.0,2006-08-01,M04_ANTIGOUT PREPARATIONS,16189.0,426.0,9996.666666666666,7722.166666666667
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,8,16457.0,2006-08-01,M04_ANTIGOUT PREPARATIONS,432.0,16678.0,5679.666666666667,7727.833333333333
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,9,515.0,2006-09-01,M04_ANTIGOUT PREPARATIONS,16457.0,357.0,11026.0,7870.5
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,9,19571.0,2006-09-01,M04_ANTIGOUT PREPARATIONS,515.0,14016.0,5801.333333333333,7899.0
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,10,404.0,2006-10-01,M04_ANTIGOUT PREPARATIONS,19571.0,432.0,12181.0,8930.333333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,10,15365.0,2006-10-01,M04_ANTIGOUT PREPARATIONS,404.0,16771.0,6830.0,8928.0
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,11,514.0,2006-11-01,M04_ANTIGOUT PREPARATIONS,15365.0,398.0,11780.0,8790.666666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,11,19516.0,2006-11-01,M04_ANTIGOUT PREPARATIONS,514.0,15601.0,5427.666666666667,8804.333333333334
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,12,481.0,2006-12-01,M04_ANTIGOUT PREPARATIONS,19516.0,344.0,11798.333333333334,9314.166666666666
GENERAL NON-SAFETY NET,M04,ANTIGOUT PREPARATIONS,2006,12,18344.0,2006-12-01,M04_ANTIGOUT PREPARATIONS,481.0,13383.0,6837.0,9308.5
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,7,36.0,1991-07-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,4801.0,72.0,2762.6666666666665,2308.8333333333335
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,7,3126.0,1991-07-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,36.0,6337.0,1631.0,2304.8333333333335
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,8,50.0,1991-08-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,3126.0,60.0,2654.3333333333335,1915.0
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,8,4264.0,1991-08-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,50.0,5394.0,1070.6666666666667,1916.6666666666667
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,9,63.0,1991-09-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,4264.0,64.0,2480.0,2055.5
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,9,5320.0,1991-09-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,63.0,6148.0,1459.0,2056.6666666666665
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,10,70.0,1991-10-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,5320.0,60.0,3215.6666666666665,2143.1666666666665
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,10,5988.0,1991-10-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,70.0,5465.0,1817.6666666666667,2148.8333333333335
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,11,62.0,1991-11-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,5988.0,40.0,3792.6666666666665,2625.8333333333335
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,11,5148.0,1991-11-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,62.0,3431.0,2040.0,2627.8333333333335
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,12,54.0,1991-12-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,5148.0,56.0,3732.6666666666665,2775.1666666666665
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1991,12,4777.0,1991-12-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,54.0,4801.0,1754.6666666666667,2773.6666666666665
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1992,1,61.0,1992-01-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,4777.0,36.0,3326.3333333333335,2683.1666666666665
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1992,1,5140.25,1992-01-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,61.0,3126.0,1630.6666666666667,2681.6666666666665
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1992,2,59.0,1992-02-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,5140.25,50.0,3326.0833333333335,2540.375
GENERAL NON-SAFETY NET,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1992,2,4903.4,1992-02-01,M05_DRUGS FOR TREATMENT OF BONE DISEASES,59.0,4264.0,1753.4166666666667,2539.875
